,State,Year,Month,Drug Name,Death Count
21195,SD,2018,April,Psychostimulants with abuse potential (T43.6),19.0
21196,SD,2018,April,Number of Drug Overdose Deaths,64.0
21197,SD,2018,April,Cocaine (T40.5),
21198,SD,2018,April,Methadone (T40.3),
21199,SD,2018,April,"Opioids (T40.0-T40.4,T40.6)",31.0
21200,SD,2018,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",12.0
21201,SD,2018,April,Percent with drugs specified,96.875
21202,SD,2018,April,Heroin (T40.1),
21203,SD,2018,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",25.0
21204,SD,2018,August,"Synthetic opioids, excl. methadone (T40.4)",17.0
21205,SD,2018,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
21206,SD,2018,August,Psychostimulants with abuse potential (T43.6),10.0
21207,SD,2018,August,Number of Deaths,8073.0
21208,SD,2018,August,Number of Drug Overdose Deaths,58.0
21209,SD,2018,August,Methadone (T40.3),
21210,SD,2018,August,Percent with drugs specified,96.551724137931
21211,SD,2018,August,Natural & semi-synthetic opioids (T40.2),
21212,SD,2018,August,Cocaine (T40.5),
21213,SD,2018,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",25.0
21214,SD,2018,August,"Opioids (T40.0-T40.4,T40.6)",28.0
21215,SD,2018,August,Heroin (T40.1),
21216,SD,2018,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",11.0
21217,SD,2018,December,Number of Drug Overdose Deaths,57.0
21218,SD,2018,December,Psychostimulants with abuse potential (T43.6),11.0
21219,SD,2018,December,"Opioids (T40.0-T40.4,T40.6)",27.0
21220,SD,2018,December,Number of Deaths,8114.0
21221,SD,2018,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",25.0
21222,SD,2018,December,Methadone (T40.3),
21223,SD,2018,December,Heroin (T40.1),
21224,SD,2018,December,Percent with drugs specified,96.4912280701754
21225,SD,2018,December,Cocaine (T40.5),
21226,SD,2018,December,Natural & semi-synthetic opioids (T40.2),
21227,SD,2018,December,"Synthetic opioids, excl. methadone (T40.4)",14.0
21228,SD,2018,February,Number of Deaths,8070.0
21229,SD,2018,February,Methadone (T40.3),
21230,SD,2018,February,Psychostimulants with abuse potential (T43.6),20.0
21231,SD,2018,February,"Synthetic opioids, excl. methadone (T40.4)",11.0
21232,SD,2018,February,Percent with drugs specified,100.0
21233,SD,2018,February,Natural & semi-synthetic opioids (T40.2),14.0
21234,SD,2018,February,Cocaine (T40.5),
21235,SD,2018,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",15.0
21236,SD,2018,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",25.0
21237,SD,2018,February,Heroin (T40.1),
21238,SD,2018,February,Number of Drug Overdose Deaths,64.0
21239,SD,2018,February,"Opioids (T40.0-T40.4,T40.6)",31.0
21240,SD,2018,January,"Synthetic opioids, excl. methadone (T40.4)",11.0
21241,SD,2018,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",16.0
21242,SD,2018,January,Number of Deaths,8127.0
21243,SD,2018,January,Psychostimulants with abuse potential (T43.6),22.0
21244,SD,2018,January,Percent with drugs specified,100.0
21245,SD,2018,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",26.0
21246,SD,2018,January,Methadone (T40.3),
21247,SD,2018,January,Natural & semi-synthetic opioids (T40.2),15.0
21248,SD,2018,January,Cocaine (T40.5),
21249,SD,2018,January,Heroin (T40.1),10.0
21250,SD,2018,January,"Opioids (T40.0-T40.4,T40.6)",33.0
21251,SD,2018,January,Number of Drug Overdose Deaths,69.0
21252,SD,2018,July,"Synthetic opioids, excl. methadone (T40.4)",16.0
21253,SD,2018,July,Cocaine (T40.5),
21254,SD,2018,July,Natural & semi-synthetic opioids (T40.2),
21255,SD,2018,July,Number of Drug Overdose Deaths,62.0
21256,SD,2018,July,Psychostimulants with abuse potential (T43.6),11.0
21257,SD,2018,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",10.0
21258,SD,2018,July,Percent with drugs specified,96.77419354838707
21259,SD,2018,July,Heroin (T40.1),
21260,SD,2018,July,Number of Deaths,8088.0
21261,SD,2018,July,"Opioids (T40.0-T40.4,T40.6)",30.0
21262,SD,2018,July,Methadone (T40.3),
21263,SD,2018,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",26.0
21264,SD,2018,June,Number of Deaths,8019.0
21265,SD,2018,June,"Synthetic opioids, excl. methadone (T40.4)",17.0
21266,SD,2018,June,Percent with drugs specified,96.77419354838707
21267,SD,2018,June,Natural & semi-synthetic opioids (T40.2),
21268,SD,2018,June,Cocaine (T40.5),
21269,SD,2018,June,Heroin (T40.1),
21270,SD,2018,June,Number of Drug Overdose Deaths,62.0
21271,SD,2018,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
21272,SD,2018,June,Methadone (T40.3),
21273,SD,2018,June,Psychostimulants with abuse potential (T43.6),13.0
21274,SD,2018,June,"Opioids (T40.0-T40.4,T40.6)",30.0
21275,SD,2018,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",26.0
21276,SD,2018,March,"Synthetic opioids, excl. methadone (T40.4)",13.0
21277,SD,2018,March,Number of Deaths,8036.0
21278,SD,2018,March,Natural & semi-synthetic opioids (T40.2),13.0
21279,SD,2018,March,Cocaine (T40.5),
21280,SD,2018,March,Psychostimulants with abuse potential (T43.6),20.0
21281,SD,2018,March,Number of Drug Overdose Deaths,67.0
21282,SD,2018,March,Percent with drugs specified,98.50746268656721
21283,SD,2018,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",14.0
21284,SD,2018,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",26.0
21285,SD,2018,March,Heroin (T40.1),
21286,SD,2018,March,Methadone (T40.3),
21287,SD,2018,March,"Opioids (T40.0-T40.4,T40.6)",32.0
21288,SD,2018,May,Methadone (T40.3),
21289,SD,2018,May,Cocaine (T40.5),
21290,SD,2018,May,Percent with drugs specified,96.72131147540979
21291,SD,2018,May,Heroin (T40.1),
21292,SD,2018,May,"Synthetic opioids, excl. methadone (T40.4)",14.0
21293,SD,2018,May,Number of Drug Overdose Deaths,61.0
21294,SD,2018,May,Number of Deaths,8010.0
21295,SD,2018,May,Psychostimulants with abuse potential (T43.6),14.0
21296,SD,2018,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",25.0
21297,SD,2018,May,Natural & semi-synthetic opioids (T40.2),11.0
21298,SD,2018,May,"Opioids (T40.0-T40.4,T40.6)",31.0
21299,SD,2018,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",11.0
21300,SD,2018,November,Psychostimulants with abuse potential (T43.6),11.0
21301,SD,2018,November,"Opioids (T40.0-T40.4,T40.6)",25.0
21302,SD,2018,November,Methadone (T40.3),
21303,SD,2018,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",23.0
21304,SD,2018,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
21305,SD,2018,November,Percent with drugs specified,96.3636363636364
21306,SD,2018,November,Cocaine (T40.5),
21307,SD,2018,November,Number of Drug Overdose Deaths,55.0
21308,SD,2018,November,Heroin (T40.1),
21309,SD,2018,November,Number of Deaths,8093.0
21310,SD,2018,November,Natural & semi-synthetic opioids (T40.2),
21311,SD,2018,November,"Synthetic opioids, excl. methadone (T40.4)",14.0
21312,SD,2018,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",11.0
21313,SD,2018,October,Cocaine (T40.5),
21314,SD,2018,October,Number of Drug Overdose Deaths,58.0
21315,SD,2018,October,"Opioids (T40.0-T40.4,T40.6)",28.0
21316,SD,2018,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",25.0
21317,SD,2018,October,Methadone (T40.3),
21318,SD,2018,October,Psychostimulants with abuse potential (T43.6),10.0
21319,SD,2018,October,"Synthetic opioids, excl. methadone (T40.4)",14.0
21320,SD,2018,October,Natural & semi-synthetic opioids (T40.2),
21321,SD,2018,October,Percent with drugs specified,96.551724137931
21322,SD,2018,October,Number of Deaths,8110.0
21323,SD,2018,October,Heroin (T40.1),
21324,SD,2018,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",
21325,SD,2018,September,"Opioids (T40.0-T40.4,T40.6)",28.0
21326,SD,2018,September,Cocaine (T40.5),
21327,SD,2018,September,Number of Deaths,8132.0
21328,SD,2018,September,Number of Drug Overdose Deaths,55.0
21329,SD,2018,September,"Synthetic opioids, excl. methadone (T40.4)",16.0
21330,SD,2018,September,Natural & semi-synthetic opioids (T40.2),
21331,SD,2018,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",25.0
21332,SD,2018,September,Methadone (T40.3),
21333,SD,2018,September,Heroin (T40.1),
21334,SD,2018,September,Percent with drugs specified,96.3636363636364
21335,SD,2018,September,Psychostimulants with abuse potential (T43.6),
21336,SD,2019,April,Heroin (T40.1),
21337,SD,2019,April,"Synthetic opioids, excl. methadone (T40.4)",13.0
21338,SD,2019,April,Psychostimulants with abuse potential (T43.6),18.0
21339,SD,2019,April,Number of Deaths,8175.0
21340,SD,2019,April,Natural & semi-synthetic opioids (T40.2),11.0
21341,SD,2019,April,Methadone (T40.3),
21342,SD,2019,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",15.0
21343,SD,2019,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",28.0
21344,SD,2019,April,Percent with drugs specified,100.0
21345,SD,2019,April,Cocaine (T40.5),
21346,SD,2019,April,"Opioids (T40.0-T40.4,T40.6)",28.0
21347,SD,2019,April,Number of Drug Overdose Deaths,65.0
21348,SD,2019,August,Cocaine (T40.5),
21349,SD,2019,August,"Synthetic opioids, excl. methadone (T40.4)",19.0
21350,SD,2019,August,Psychostimulants with abuse potential (T43.6),25.0
21351,SD,2019,August,Heroin (T40.1),
21352,SD,2019,August,Natural & semi-synthetic opioids (T40.2),14.0
21353,SD,2019,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",17.0
21354,SD,2019,August,Methadone (T40.3),
21355,SD,2019,August,Number of Deaths,8323.0
21356,SD,2019,August,"Opioids (T40.0-T40.4,T40.6)",37.0
21357,SD,2019,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",36.0
21358,SD,2019,August,Percent with drugs specified,100.0
21359,SD,2019,August,Number of Drug Overdose Deaths,78.0
21360,SD,2019,December,Psychostimulants with abuse potential (T43.6),32.0
21361,SD,2019,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",37.0
21362,SD,2019,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",14.0
21363,SD,2019,December,Heroin (T40.1),
21364,SD,2019,December,Methadone (T40.3),
21365,SD,2019,December,"Opioids (T40.0-T40.4,T40.6)",38.0
21366,SD,2019,December,Cocaine (T40.5),
21367,SD,2019,December,"Synthetic opioids, excl. methadone (T40.4)",25.0
21368,SD,2019,December,Percent with drugs specified,100.0
21369,SD,2019,December,Natural & semi-synthetic opioids (T40.2),13.0
21370,SD,2019,December,Number of Drug Overdose Deaths,88.0
21371,SD,2019,December,Number of Deaths,8387.0
21372,SD,2019,February,Psychostimulants with abuse potential (T43.6),16.0
21373,SD,2019,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",11.0
21374,SD,2019,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",25.0
21375,SD,2019,February,Methadone (T40.3),
21376,SD,2019,February,"Synthetic opioids, excl. methadone (T40.4)",14.0
21377,SD,2019,February,Cocaine (T40.5),
21378,SD,2019,February,Number of Deaths,8104.0
21379,SD,2019,February,Heroin (T40.1),
21380,SD,2019,February,"Opioids (T40.0-T40.4,T40.6)",26.0
21381,SD,2019,February,Percent with drugs specified,96.875
21382,SD,2019,February,Number of Drug Overdose Deaths,64.0
21383,SD,2019,February,Natural & semi-synthetic opioids (T40.2),
21384,SD,2019,January,Cocaine (T40.5),
21385,SD,2019,January,Methadone (T40.3),
21386,SD,2019,January,"Opioids (T40.0-T40.4,T40.6)",24.0
21387,SD,2019,January,Natural & semi-synthetic opioids (T40.2),
21388,SD,2019,January,Psychostimulants with abuse potential (T43.6),12.0
21389,SD,2019,January,Number of Deaths,8102.0
21390,SD,2019,January,Percent with drugs specified,96.42857142857142
21391,SD,2019,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",23.0
21392,SD,2019,January,Heroin (T40.1),
21393,SD,2019,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",10.0
21394,SD,2019,January,"Synthetic opioids, excl. methadone (T40.4)",13.0
21395,SD,2019,January,Number of Drug Overdose Deaths,56.0
21396,SD,2019,July,Number of Deaths,8229.0
21397,SD,2019,July,Methadone (T40.3),
21398,SD,2019,July,Cocaine (T40.5),
21399,SD,2019,July,"Opioids (T40.0-T40.4,T40.6)",31.0
21400,SD,2019,July,"Synthetic opioids, excl. methadone (T40.4)",13.0
21401,SD,2019,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",17.0
21402,SD,2019,July,Heroin (T40.1),
21403,SD,2019,July,Natural & semi-synthetic opioids (T40.2),14.0
21404,SD,2019,July,Number of Drug Overdose Deaths,71.0
21405,SD,2019,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",30.0
21406,SD,2019,July,Percent with drugs specified,100.0
21407,SD,2019,July,Psychostimulants with abuse potential (T43.6),24.0
21408,SD,2019,June,Cocaine (T40.5),
21409,SD,2019,June,Psychostimulants with abuse potential (T43.6),24.0
21410,SD,2019,June,Number of Deaths,8262.0
21411,SD,2019,June,Number of Drug Overdose Deaths,72.0
21412,SD,2019,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",18.0
21413,SD,2019,June,Methadone (T40.3),
21414,SD,2019,June,"Synthetic opioids, excl. methadone (T40.4)",11.0
21415,SD,2019,June,Natural & semi-synthetic opioids (T40.2),14.0
21416,SD,2019,June,"Opioids (T40.0-T40.4,T40.6)",30.0
21417,SD,2019,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",29.0
21418,SD,2019,June,Heroin (T40.1),
21419,SD,2019,June,Percent with drugs specified,100.0
21420,SD,2019,March,Number of Deaths,8107.0
21421,SD,2019,March,Psychostimulants with abuse potential (T43.6),15.0
21422,SD,2019,March,Percent with drugs specified,98.3870967741936
21423,SD,2019,March,Methadone (T40.3),
21424,SD,2019,March,Number of Drug Overdose Deaths,62.0
21425,SD,2019,March,"Opioids (T40.0-T40.4,T40.6)",26.0
21426,SD,2019,March,Natural & semi-synthetic opioids (T40.2),11.0
21427,SD,2019,March,"Synthetic opioids, excl. methadone (T40.4)",12.0
21428,SD,2019,March,Cocaine (T40.5),
21429,SD,2019,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",26.0
21430,SD,2019,March,Heroin (T40.1),
21431,SD,2019,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",14.0
21432,SD,2019,May,Cocaine (T40.5),
21433,SD,2019,May,Methadone (T40.3),
21434,SD,2019,May,"Synthetic opioids, excl. methadone (T40.4)",12.0
21435,SD,2019,May,Psychostimulants with abuse potential (T43.6),21.0
21436,SD,2019,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",29.0
21437,SD,2019,May,Natural & semi-synthetic opioids (T40.2),13.0
21438,SD,2019,May,Number of Drug Overdose Deaths,69.0
21439,SD,2019,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",17.0
21440,SD,2019,May,"Opioids (T40.0-T40.4,T40.6)",29.0
21441,SD,2019,May,Number of Deaths,8250.0
21442,SD,2019,May,Heroin (T40.1),
21443,SD,2019,May,Percent with drugs specified,100.0
21444,SD,2019,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",16.0
21445,SD,2019,November,"Synthetic opioids, excl. methadone (T40.4)",22.0
21446,SD,2019,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",36.0
21447,SD,2019,November,Methadone (T40.3),
21448,SD,2019,November,"Opioids (T40.0-T40.4,T40.6)",37.0
21449,SD,2019,November,Cocaine (T40.5),
21450,SD,2019,November,Psychostimulants with abuse potential (T43.6),31.0
21451,SD,2019,November,Natural & semi-synthetic opioids (T40.2),15.0
21452,SD,2019,November,Number of Drug Overdose Deaths,89.0
21453,SD,2019,November,Percent with drugs specified,100.0
21454,SD,2019,November,Number of Deaths,8387.0
21455,SD,2019,November,Heroin (T40.1),
21456,SD,2019,October,Number of Drug Overdose Deaths,84.0
21457,SD,2019,October,Cocaine (T40.5),
21458,SD,2019,October,Number of Deaths,8332.0
21459,SD,2019,October,Heroin (T40.1),
21460,SD,2019,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",36.0
21461,SD,2019,October,Psychostimulants with abuse potential (T43.6),26.0
21462,SD,2019,October,"Opioids (T40.0-T40.4,T40.6)",37.0
21463,SD,2019,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",14.0
21464,SD,2019,October,Percent with drugs specified,100.0
21465,SD,2019,October,Natural & semi-synthetic opioids (T40.2),13.0
21466,SD,2019,October,"Synthetic opioids, excl. methadone (T40.4)",24.0
21467,SD,2019,October,Methadone (T40.3),
21468,SD,2019,September,Cocaine (T40.5),
21469,SD,2019,September,"Synthetic opioids, excl. methadone (T40.4)",21.0
21470,SD,2019,September,"Opioids (T40.0-T40.4,T40.6)",36.0
21471,SD,2019,September,Psychostimulants with abuse potential (T43.6),27.0
21472,SD,2019,September,Methadone (T40.3),
21473,SD,2019,September,Natural & semi-synthetic opioids (T40.2),14.0
21474,SD,2019,September,Number of Drug Overdose Deaths,84.0
21475,SD,2019,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",16.0
21476,SD,2019,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",35.0
21477,SD,2019,September,Number of Deaths,8349.0
21478,SD,2019,September,Heroin (T40.1),
21479,SD,2019,September,Percent with drugs specified,100.0
21480,SD,2020,April,Psychostimulants with abuse potential (T43.6),36.0
21481,SD,2020,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",35.0
21482,SD,2020,April,Number of Deaths,8430.0
21483,SD,2020,April,Heroin (T40.1),
21484,SD,2020,April,Methadone (T40.3),
21485,SD,2020,April,"Opioids (T40.0-T40.4,T40.6)",39.0
21486,SD,2020,April,Cocaine (T40.5),
21487,SD,2020,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",12.0
21488,SD,2020,April,Percent with drugs specified,100.0
21489,SD,2020,April,Natural & semi-synthetic opioids (T40.2),12.0
21490,SD,2020,April,Number of Drug Overdose Deaths,94.0
21491,SD,2020,April,"Synthetic opioids, excl. methadone (T40.4)",26.0
21492,SD,2020,February,Cocaine (T40.5),
21493,SD,2020,February,Number of Deaths,8422.0
21494,SD,2020,February,Psychostimulants with abuse potential (T43.6),29.0
21495,SD,2020,February,Methadone (T40.3),
21496,SD,2020,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",14.0
21497,SD,2020,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",37.0
